CityCode,Exit,CodeT,City,District,Ward,RoadCode,Road,UnderGround,BuildingNo,BuildingNoEx,BuildingName,PostalCode,UseType,Separate,WardEx,RentPrice,Latitude,Longitude
11440,27547,1144012500,서울특별시,마포구,성산동,1.14E+11,성미산로,0,5,3,대동빌라,3971,주택,0,성산제1동,1115,126.9095639,37.55764834
11440,5941,1144012500,서울특별시,마포구,성산동,1.14E+11,새터산6길,0,19,0,태광빌라,3948,주택,0,성산제2동,2525,126.9086014,37.56488624
11440,27272,1144012500,서울특별시,마포구,성산동,1.14E+11,성미산로10길,0,12,0,화이트빌,3998,주택,0,성산제1동,1325,126.915651,37.55813743
11440,2391,1144012500,서울특별시,마포구,성산동,1.14E+11,성미산로11길,0,75,0,대우빌라,3973,주택,0,성산제1동,2695,126.9162369,37.56325985
11440,26088,1144012500,서울특별시,마포구,성산동,1.14E+11,월드컵로36길,0,51,0,청운빌라,3940,주택,0,성산제2동,2435,126.9059713,37.56780955
11440,17560,1144012500,서울특별시,마포구,성산동,1.14E+11,월드컵북로12안길,0,74,17,금강빌라,3972,주택,0,성산제1동,1800,126.9142709,37.56451171
11440,24770,1144012700,서울특별시,마포구,상암동,1.14E+11,월드컵북로42다길,0,25,0,우진빌딩,3930,주택,0,상암동,820,126.8972746,37.57508389
11470,1646,1147010100,서울특별시,양천구,신정동,1.15E+11,목동남로4길,0,43,8,동일빌라,8101,주택,0,신정7동,535,126.8682303,37.50807967
11470,3164,1147010100,서울특별시,양천구,신정동,1.15E+11,목동로9길,0,36,0,화이트하우스,8021,주택,0,신정4동,2180,126.8619715,37.52126969
11470,1754,1147010100,서울특별시,양천구,신정동,1.15E+11,중앙로29길,0,92,0,현대빌리지,8060,주택,0,신정3동,1250,126.850076,37.5181038
11470,21194,1147010100,서울특별시,양천구,신정동,1.15E+11,중앙로48길,0,16,2,모던하우스,8026,주택,0,신정4동,2995,126.8546269,37.5216366
11470,15134,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로,0,56,12,드림빌,7975,주택,0,목2동,2000,126.8702693,37.53937263
11470,13370,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙남로1길,0,17,10,동서빌라,7964,주택,0,목4동,710,126.869027,37.53353892
11470,16605,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙남로3가길,0,8,6,삼성파크빌,7959,주택,0,목4동,1090,126.8655364,37.5345725
11470,13594,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙남로9가길,0,19,0,모던빌,7958,주택,0,목4동,1910,126.8666604,37.53580259
11470,15086,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙로5길,0,8,0,동호쉐르빌,7961,주택,0,목4동,585,126.8725906,37.53598984
11470,13566,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로18길,0,42,0,금호베스트빌,7976,주택,0,목2동,510,126.8721799,37.53969793
11470,19335,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로26길,0,29,2,파인하우스,7974,주택,0,목2동,2070,126.8725662,37.54123958
11470,15286,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로28길,0,52,3,대명파크빌,7974,주택,0,목2동,2255,126.8742342,37.5417197
11470,17192,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로2길,0,28,15,효성빌라,7976,주택,0,목2동,2590,126.872328,37.53856981
11470,24703,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로2길,0,38,32,비전하우스,7976,주택,0,목2동,920,126.8730434,37.5385302
11470,15874,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙본로7길,0,9,10,삼성쉐르빌,7960,주택,0,목4동,925,126.8687673,37.53810808
11470,18933,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙북로16길,0,26,0,금강빌라,7973,주택,0,목2동,2385,126.8744604,37.54383352
11470,23311,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙북로16길,0,46,10,라온하우스,7973,주택,0,목2동,1570,126.8742247,37.54287009
11470,21763,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙서로7다길,0,12,0,그레이스빌,7965,주택,0,목4동,2855,126.8665194,37.53366254
11470,20274,1147010200,서울특별시,양천구,목동,1.15E+11,목동중앙서로8길,0,20,7,청하빌라,7966,주택,0,목4동,1300,126.8668469,37.53035791
11470,7226,1147010300,서울특별시,양천구,신월동,1.15E+11,지양로,0,173,0,정진빌라,8036,주택,0,신월7동,1125,126.827102,37.52038421
11470,7603,1147010300,서울특별시,양천구,신월동,1.15E+11,가로공원로55길,0,38,0,청산빌라,7909,주택,0,신월3동,1700,126.8274248,37.5347425
11470,7117,1147010300,서울특별시,양천구,신월동,1.15E+11,가로공원로55길,0,40,0,청산빌라,7909,주택,0,신월3동,975,126.8275662,37.53476032
11470,19405,1147010300,서울특별시,양천구,신월동,1.15E+11,가로공원로56길,0,37,2,힐 하우스,7910,주택,0,신월3동,1575,126.8279424,37.53342362
11470,8167,1147010300,서울특별시,양천구,신월동,1.15E+11,가로공원로61길,0,7,1,청산빌라,7909,주택,0,신월3동,2580,126.8274923,37.53461393
11470,8979,1147010300,서울특별시,양천구,신월동,1.15E+11,남부순환로35길,0,20,0,성원빌라,7905,주택,0,신월5동,680,126.8313936,37.5349844
11470,9039,1147010300,서울특별시,양천구,신월동,1.15E+11,남부순환로35길,0,34,0,청해빌라,7906,주택,0,신월5동,1695,126.8328961,37.53522629
11470,9559,1147010300,서울특별시,양천구,신월동,1.15E+11,남부순환로53길,0,8,0,우정빌라,7920,주택,0,신월1동,1800,126.8314776,37.5327809
11470,12378,1147010300,서울특별시,양천구,신월동,1.15E+11,남부순환로60길,0,11,0,그린빌,7915,주택,0,신월3동,720,126.8306194,37.52887136
11470,18971,1147010300,서울특별시,양천구,신월동,1.15E+11,남부순환로66길,0,20,0,한마음주택,8034,주택,1,신월7동,1255,126.8352889,37.52113004
11470,21636,1147010300,서울특별시,양천구,신월동,1.15E+11,중앙로53길,0,29,0,남광쉐르빌,7934,주택,0,신월2동,2040,126.847736,37.523763
11470,10227,1147010300,서울특별시,양천구,신월동,1.15E+11,중앙로57길,0,3,0,현대빌라,7933,주택,0,신월2동,980,126.8498993,37.52551231
11470,8261,1147010300,서울특별시,양천구,신월동,1.15E+11,지양로11길,0,14,3,이화주택,8037,주택,0,신월7동,1400,126.8330918,37.5200732
11470,9344,1147010300,서울특별시,양천구,신월동,1.15E+11,지양로16길,0,46,17,효성빌라,8039,주택,0,신월7동,2685,126.835803,37.52092353
11470,7691,1147010300,서울특별시,양천구,신월동,1.15E+11,화곡로8길,0,13,0,우원빌라,7904,주택,0,신월5동,2175,126.8305682,37.53648269
11500,29161,1150010100,서울특별시,강서구,염창동,1.15E+11,공항대로63길,0,31,10,영하우스,7562,주택,0,염창동,1180,126.8667603,37.5501842
11500,21735,1150010200,서울특별시,강서구,등촌동,1.15E+11,공항대로58나길,0,10,34,화인하우스,7664,주택,0,등촌제2동,680,126.8618651,37.55048544
11500,30279,1150010200,서울특별시,강서구,등촌동,1.15E+11,공항대로58나길,0,15,0,힐하우스,7666,주택,0,등촌제2동,970,126.8620799,37.54967605
11500,2574,1150010200,서울특별시,강서구,등촌동,1.15E+11,공항대로59가길,0,19,10,동아빌라,7563,주택,0,등촌제1동,1270,126.8660352,37.55081455
11500,20835,1150010200,서울특별시,강서구,등촌동,1.15E+11,등촌로39길,0,63,22,아트빌라,7669,주택,0,등촌제2동,2080,126.8599415,37.54557066
11500,9561,1150010200,서울특별시,강서구,등촌동,1.15E+11,등촌로51길,0,96,0,현대빌라,7666,주택,0,등촌제2동,2195,126.8588058,37.5483735
11500,6122,1150010200,서울특별시,강서구,등촌동,1.15E+11,등촌로55길,0,33,0,현대빌라,7665,주택,0,등촌제2동,1375,126.862779,37.54895136
11500,16304,1150010200,서울특별시,강서구,등촌동,1.15E+11,등촌로55길,0,54,11,우림빌라,7665,주택,0,등촌제2동,2310,126.8611399,37.5487304
11500,11008,1150010200,서울특별시,강서구,등촌동,1.15E+11,등촌로57길,0,21,0,옥수빌라,7665,주택,0,등촌제2동,2935,126.8635916,37.5497085
11500,20313,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로,0,219,7,장미빌라,7720,주택,0,화곡제1동,1695,126.841011,37.53652248
11500,21924,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로,0,47,17,황금빌라,7774,주택,0,화곡제1동,2255,126.8466474,37.53017741
11500,19163,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로,0,82,11,삼성빌라,7724,주택,0,화곡본동,1060,126.8513671,37.53913527
11500,7327,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로,0,83,5,한양빌라,7676,주택,0,화곡본동,2140,126.8523019,37.53938922
11500,15173,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로,0,110,0,정안빌라,7724,주택,0,화곡제8동,1130,126.8525446,37.5371083
11500,22530,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로,0,146,0,행복타운,7725,주택,0,화곡제8동,1625,126.8494241,37.53527178
11500,19432,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로,0,173,0,대한빌라,7751,주택,0,화곡제8동,2635,126.8465815,37.53405633
11500,13995,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로74길,0,31,0,우성빌라,7761,주택,0,화곡제1동,2775,126.8375172,37.53374376
11500,8603,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로74길,0,33,0,우성빌라,7761,주택,1,화곡제1동,685,126.8373149,37.53369643
11500,232,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로76가길,0,84,11,예인빌라,7769,주택,0,화곡제1동,610,126.8447881,37.5325381
11500,4130,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로77길,0,34,0,수현빌라,7719,주택,0,화곡제1동,2995,126.8398143,37.53649179
11500,23770,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로80길,0,56,0,스페이스빌,7767,주택,0,화곡제1동,635,126.8410786,37.5332599
11500,10417,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로80길,0,62,0,명진빌라,7767,주택,0,화곡제1동,1865,126.8412521,37.53300578
11500,17460,1150010300,서울특별시,강서구,화곡동,1.15E+11,가로공원로82길,0,25,0,우성빌라,7765,주택,0,화곡제1동,935,126.8411259,37.53464253
11500,20028,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로17길,0,75,0,이화빌라,7771,주택,0,화곡제1동,2390,126.8427642,37.53078579
11500,20017,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로17길,0,101,0,이화빌라,7771,주택,0,화곡제1동,1135,126.8412789,37.53067247
11500,16689,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로18가길,0,7,8,삼화빌라,7751,주택,0,화곡제8동,1765,126.8475338,37.53267586
11500,20456,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로18길,0,62,16,소망빌라,7755,주택,0,화곡제8동,1020,126.8504194,37.53239854
11500,15641,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로18길,0,91,0,현대빌리지,7753,주택,0,화곡제8동,560,126.8515733,37.53364706
11500,22139,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로18다길,0,16,0,스위트빌,7752,주택,0,화곡제8동,1700,126.8485894,37.5333297
11500,14201,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로23길,0,18,0,삼정빌라,7763,주택,0,화곡제1동,1360,126.8439635,37.53592993
11500,27464,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로27길,0,21,0,삼성쉐르빌,7720,주택,0,화곡제1동,1295,126.8417789,37.53732263
11500,27383,1150010300,서울특별시,강서구,화곡동,1.15E+11,강서로29길,0,20,0,다솜,7716,주택,0,화곡제1동,2865,126.8415543,37.53794722
11500,8640,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로21길,0,18,14,성진빌라,7773,주택,0,화곡제1동,2585,126.8457364,37.52987457
11500,27626,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로24길,0,4,0,세림아파트,7777,주택,0,화곡제1동,2140,126.8478933,37.52873355
11500,12303,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로31길,0,71,0,태성빌라,7754,주택,0,화곡제8동,2835,126.8521669,37.53257639
11500,24427,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로33가길,0,16,0,준쉐르빌,7750,주택,0,화곡제2동,2190,126.8539972,37.52989573
11500,21972,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로47길,0,28,0,스위트빌,7748,주택,0,화곡제2동,2680,126.8583885,37.53146942
11500,23752,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로47길,0,104,0,파크빌,7743,주택,0,화곡제2동,2490,126.8557606,37.5341727
11500,22085,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로53가길,0,15,0,신성주택,7740,주택,0,화곡제4동,530,126.8607039,37.53253907
11500,17383,1150010300,서울특별시,강서구,화곡동,1.15E+11,곰달래로60길,0,30,0,성원빌라,7785,주택,0,화곡제4동,575,126.8640359,37.52958132
11500,16344,1150010300,서울특별시,강서구,화곡동,1.15E+11,국회대로7길,0,101,0,삼성아파트,7787,주택,0,화곡제2동,2045,126.8564255,37.52790474
11500,2468,1150010300,서울특별시,강서구,화곡동,1.15E+11,까치산로12길,0,38,0,청운빌라,7677,주택,0,화곡본동,2680,126.8490839,37.54219615
11500,22057,1150010300,서울특별시,강서구,화곡동,1.15E+11,까치산로14길,0,26,5,밀레니엄,7677,주택,0,화곡본동,1305,126.8490664,37.54318541
11500,14080,1150010300,서울특별시,강서구,화곡동,1.15E+11,까치산로18라길,0,5,32,한강맨션,7661,주택,0,화곡제6동,790,126.8539267,37.54446995
11500,21639,1150010300,서울특별시,강서구,화곡동,1.15E+11,까치산로20길,0,29,7,덕수궁,7662,주택,0,화곡제6동,1945,126.8525873,37.54642028
11500,19154,1150010300,서울특별시,강서구,화곡동,1.15E+11,까치산로2길,0,8,0,동림주택,7728,주택,0,화곡본동,1445,126.8432253,37.53917476
11500,29276,1150010300,서울특별시,강서구,화곡동,1.15E+11,등촌로13다길,0,40,39,스카이빌,7739,주택,0,화곡제4동,2310,126.8590217,37.53417567
11500,18388,1150010300,서울특별시,강서구,화곡동,1.15E+11,등촌로13바길,0,38,4,뉴캐슬,7735,주택,0,화곡제4동,535,126.8586148,37.53476088
11500,9896,1150010300,서울특별시,강서구,화곡동,1.15E+11,등촌로5가길,0,46,0,광명빌라,7740,주택,0,화곡제4동,1310,126.8607176,37.53329823
11500,3616,1150010300,서울특별시,강서구,화곡동,1.15E+11,월정로14길,0,63,0,궁전빌라,7780,주택,0,화곡제1동,1565,126.844868,37.52618139
11500,16661,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로10길,0,6,11,서교빌라,7723,주택,0,화곡본동,1515,126.849566,37.54014324
11500,8909,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로11길,0,29,0,삼호빌라,7677,주택,0,화곡본동,2400,126.8502944,37.54199937
11500,17563,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로16길,0,6,0,미래주택,7723,주택,0,화곡본동,2280,126.8511659,37.53989887
11500,22255,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로16길,0,32,0,가온누리,7723,주택,0,화곡본동,1855,126.8498378,37.53931949
11500,23141,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로22길,0,58,0,금산빌라,7725,주택,0,화곡본동,985,126.8494577,37.53741074
11500,5611,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로28길,0,29,0,월드타운,7725,주택,0,화곡제8동,735,126.8501392,37.53692062
11500,2209,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로32길,0,22,0,삼익빌라,7725,주택,0,화곡제8동,1360,126.8488024,37.53603762
11500,18660,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로32길,0,33,19,경원주택,7730,주택,0,화곡제8동,2090,126.8473496,37.53615422
11500,30355,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로3길,0,33,0,로즈빌,7679,주택,0,화곡본동,2090,126.8476835,37.54402912
11500,16467,1150010300,서울특별시,강서구,화곡동,1.15E+11,초록마을로8길,0,52,0,현대빌라,7722,주택,0,화곡본동,1505,126.8493552,37.53880874
11500,2348,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로13나길,0,16,7,화인빌라,7711,주택,0,화곡제3동,1850,126.8350907,37.53984998
11500,497,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로13나길,0,42,0,명성빌라,7712,주택,0,화곡제3동,1790,126.8364256,37.54025222
11500,20235,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로35길,0,24,0,장미빌라,7695,주택,0,우장산동,2120,126.8440532,37.54424054
11500,15105,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로42가길,0,25,0,경신빌라,7679,주택,0,화곡본동,1790,126.8469969,37.54422617
11500,20760,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로42나길,0,6,11,신성빌라,7678,주택,0,화곡본동,685,126.84767,37.54509977
11500,426,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로42나길,0,14,16,효성빌라,7678,주택,0,화곡본동,500,126.8479952,37.54514803
11500,29473,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로43가길,0,53,10,하임빌,7690,주택,0,우장산동,1750,126.8436924,37.547105
11500,16284,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로44가길,0,52,16,성일빌라,7663,주택,0,화곡제6동,2200,126.8503234,37.54791486
11500,7693,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로44나길,0,50,1,조은빌라,7663,주택,0,화곡제6동,795,126.8510138,37.5475894
11500,13924,1150010300,서울특별시,강서구,화곡동,1.15E+11,화곡로59길,0,37,20,다울맨션,7650,주택,0,화곡제6동,1190,126.8491744,37.55239714
11500,23856,1150010600,서울특별시,강서구,내발산동,1.15E+11,강서로45라길,0,61,0,가온빌,7638,주택,0,발산제1동,565,126.8352612,37.5487616
11500,2801,1150010600,서울특별시,강서구,내발산동,1.15E+11,강서로47마길,0,18,0,홍익빌라,7638,주택,0,발산제1동,2225,126.8318885,37.55056857
11500,11020,1150010600,서울특별시,강서구,내발산동,1.15E+11,공항대로36가길,0,23,58,효성빌라,7633,주택,0,발산제1동,910,126.832882,37.55237876
11500,12807,1150010600,서울특별시,강서구,내발산동,1.15E+11,우장산로2길,0,15,14,진성빌라,7681,주택,0,우장산동,2160,126.8390871,37.55225519
11500,17691,1150010600,서울특별시,강서구,내발산동,1.15E+11,우장산로2길,0,21,7,로얄빌리지,7681,주택,0,우장산동,620,126.838663,37.55203792
11500,29001,1150010700,서울특별시,강서구,외발산동,1.15E+11,남부순환로19길,0,129,0,가온빌,7641,주택,0,발산제1동,1200,126.8225188,37.54493577
11500,25295,1150010800,서울특별시,강서구,공항동,1.15E+11,공항대로,0,38,8,우성빌딩,7623,주택,0,공항동,1335,126.8125116,37.55873553
11500,348,1150010800,서울특별시,강서구,공항동,1.15E+11,공항대로8가길,0,8,12,삼성쉐르빌,7624,주택,0,공항동,2970,126.8136488,37.556829
11500,21558,1150010900,서울특별시,강서구,방화동,1.15E+11,양천로,0,29,8,삼성베스트빌,7516,주택,0,방화제1동,1300,126.8076585,37.57105339
11500,13893,1150010900,서울특별시,강서구,방화동,1.15E+11,양천로,0,93,5,동산빌라,7517,주택,0,방화제1동,685,126.8146169,37.57181558
11500,4969,1150010900,서울특별시,강서구,방화동,1.15E+11,양천로,0,93,11,명성빌라,7517,주택,0,방화제1동,2475,126.8148851,37.57192971
11500,1393,1150010900,서울특별시,강서구,방화동,1.15E+11,초원로,0,38,14,신성연립,7613,주택,1,방화제2동,1380,126.8101186,37.56508084
11500,19346,1150010900,서울특별시,강서구,방화동,1.15E+11,방화대로50길,0,36,0,한영빌라,7518,주택,0,방화제3동,1330,126.8186568,37.57524013
11500,20848,1150010900,서울특별시,강서구,방화동,1.15E+11,방화대로52길,0,29,0,화평빌라,7518,주택,0,방화제3동,2580,126.818717,37.57597176
11500,15835,1150010900,서울특별시,강서구,방화동,1.15E+11,방화동로10길,0,24,0,평화빌라,7616,주택,0,방화제1동,2160,126.8140194,37.56339852
11500,8445,1150010900,서울특별시,강서구,방화동,1.15E+11,초원로16길,0,3,16,중앙연립,7617,주택,0,방화제1동,1535,126.8162372,37.56493452
11530,23490,1153010200,서울특별시,구로구,구로동,1.15E+11,벚꽃로,0,420,0,힐하우스,8287,주택,0,구로제2동,2545,126.8822458,37.49031957
11530,3666,1153010200,서울특별시,구로구,구로동,1.15E+11,구로동로28길,0,49,13,신안주택,8307,주택,0,구로제2동,2640,126.8886969,37.49041719
11530,17686,1153010200,서울특별시,구로구,구로동,1.15E+11,구로동로35가길,0,35,0,해피하우스,8286,주택,0,구로제2동,2400,126.8826297,37.49323853
11530,9349,1153010600,서울특별시,구로구,고척동,1.15E+11,경인로47다길,0,31,20,레스빌,8219,주택,0,고척제1동,925,126.8667874,37.5033154
11530,25756,1153010600,서울특별시,구로구,고척동,1.15E+11,고척로55길,0,30,0,아이팰리스,8241,주택,0,고척제2동,2260,126.8570587,37.50476752
11530,6802,1153010700,서울특별시,구로구,개봉동,1.15E+11,개봉로15길,0,10,14,청구빌라,8347,주택,0,개봉제2동,2760,126.857325,37.48912519
11530,11898,1153010700,서울특별시,구로구,개봉동,1.15E+11,개봉로17나길,0,61,17,부원빌라,8338,주택,0,개봉제2동,2450,126.8539498,37.49122878
11530,15538,1153010700,서울특별시,구로구,개봉동,1.15E+11,개봉로5길,0,51,0,우성빌라,8351,주택,0,개봉제3동,2860,126.854774,37.48513971
11530,11518,1153010700,서울특별시,구로구,개봉동,1.15E+11,고척로27길,0,63,30,화이트빌,8243,주택,0,개봉제1동,1410,126.8471471,37.50344836
11530,12640,1153010800,서울특별시,구로구,오류동,1.15E+11,고척로12길,0,15,22,제일빌라,8267,주택,0,오류제1동,2915,126.8455229,37.49809619
11530,13077,1153010800,서울특별시,구로구,오류동,1.15E+11,고척로12길,0,33,0,드림하이츠,8267,주택,0,오류제1동,2495,126.8446334,37.49736029
11530,6433,1153010800,서울특별시,구로구,오류동,1.15E+11,고척로3길,0,119,0,우정빌라,8254,주택,0,오류제1동,2580,126.8374556,37.49576708
11530,15659,1153010900,서울특별시,구로구,궁동,1.15E+11,오리로,0,1279,0,월드타운,8257,주택,0,수궁동,1700,126.8316158,37.49385604
11530,13414,1153010900,서울특별시,구로구,궁동,1.15E+11,부일로15나길,0,19,0,고려빌라,8255,주택,0,수궁동,2885,126.8357955,37.49334292
11530,22461,1153011000,서울특별시,구로구,온수동,1.15E+11,경인로,0,15,7,성원빌라,8263,주택,1,수궁동,2420,126.8262093,37.4877716
11530,12145,1153011000,서울특별시,구로구,온수동,1.15E+11,부일로1길,0,26,21,태성빌라,8261,주택,0,수궁동,2595,126.8228681,37.49070771
11530,18573,1153011000,서울특별시,구로구,온수동,1.15E+11,부일로1길,0,89,0,목화빌라,8261,주택,0,수궁동,2515,126.8199811,37.49234689
11545,2322,1154510100,서울특별시,금천구,가산동,1.15E+11,두산로3길,0,36,12,다원빌라,8519,주택,0,가산동,2675,126.8920406,37.47133818
11545,13647,1154510200,서울특별시,금천구,독산동,1.15E+11,남부순환로126가길,0,19,0,목화빌,8548,주택,0,독산제3동,1790,126.9093147,37.47856512
11545,15916,1154510200,서울특별시,금천구,독산동,1.15E+11,남부순환로128길,0,41,2,리더스빌,8549,주택,0,독산제3동,1330,126.9103388,37.47785365
11545,11931,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로102길,0,57,0,스카이빌,8551,주택,0,독산제3동,2790,126.9089002,37.47536316
11545,14883,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로108길,0,72,0,에이스빌,8548,주택,0,독산제3동,1145,126.9101047,37.47907917
11545,1989,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로58가길,0,91,0,대명빌라,8561,주택,0,독산제2동,2390,126.9094965,37.46524647
11545,11249,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로74길,0,21,13,현대하이츠빌라,8557,주택,0,독산제4동,1365,126.9064777,37.46823318
11545,11483,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로80길,0,50,0,목화연립,8557,주택,0,독산제4동,1345,126.9076446,37.46915984
11545,12793,1154510200,서울특별시,금천구,독산동,1.15E+11,독산로90길,0,34,0,우성빌라,8554,주택,0,독산제3동,2715,126.9081147,37.47243971
11545,11735,1154510200,서울특별시,금천구,독산동,1.15E+11,문성로7길,0,53,0,해피하우스,8547,주택,0,독산제3동,1685,126.9079021,37.47809192
11545,8151,1154510200,서울특별시,금천구,독산동,1.15E+11,시흥대로106길,0,23,1,유진연립,8617,주택,0,독산제2동,1110,126.9024083,37.46524007
11545,1996,1154510200,서울특별시,금천구,독산동,1.15E+11,시흥대로78길,0,66,0,대우빌라,8623,주택,0,독산제2동,2385,126.9017154,37.46012832
11545,2943,1154510300,서울특별시,금천구,시흥동,1.15E+11,금하로23가길,0,8,0,다솜,8574,주택,1,시흥제5동,2220,126.9118919,37.45094715
11545,9019,1154510300,서울특별시,금천구,시흥동,1.15E+11,금하로24다길,0,40,0,리더스빌,8647,주택,0,시흥제5동,2475,126.9127168,37.4464544
11545,3682,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로22길,0,10,0,첼시하우스,8573,주택,1,시흥제5동,2405,126.9094665,37.45287594
11545,10151,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로24길,0,29,0,신영아트빌,8570,주택,0,시흥제4동,2015,126.9102598,37.4545659
11545,2364,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로24나길,0,26,0,대광빌라,8570,주택,0,시흥제4동,2365,126.9106201,37.45481632
11545,12693,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로28길,0,30,0,형제빌라,8570,주택,0,시흥제4동,2285,126.9100414,37.45560787
11545,9614,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로40길,0,41,3,가온빌,8568,주택,0,시흥제4동,1795,126.9092502,37.46012213
11545,14000,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로40길,0,61,0,다원빌라,8566,주택,0,시흥제4동,820,126.9102336,37.46044025
11545,6066,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로43길,0,29,0,다솜,8621,주택,0,시흥제1동,1765,126.906387,37.46038906
11545,9769,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로44가길,0,8,0,리더스빌,8567,주택,0,시흥제4동,2795,126.9082148,37.46058341
11545,7479,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로45나길,0,14,0,수정맨션,8621,주택,0,시흥제1동,2080,126.9054505,37.45992653
11545,17260,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로45나길,0,21,0,비전하우스,8621,주택,0,시흥제1동,2010,126.9055968,37.45959622
11545,13874,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로50길,0,80,0,정우빌라,8565,주택,0,시흥제4동,1025,126.9111524,37.46169277
11545,13683,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로50길,0,155,0,동산빌라,8564,주택,0,시흥제4동,730,126.9151784,37.46135218
11545,1306,1154510300,서울특별시,금천구,시흥동,1.15E+11,독산로8길,0,38,0,대성하이츠빌라,8649,주택,0,시흥제5동,2025,126.910045,37.44783838
11545,7627,1154510300,서울특별시,금천구,시흥동,1.15E+11,시흥대로22길,0,18,0,두리파크빌,8652,주택,0,시흥제3동,675,126.9082999,37.44005288
